Unnamed: 0,periodStartUnix,liquidity,open,high,low,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128,pool.totalValueLockedUSD,pool.totalValueLockedToken0,pool.totalValueLockedToken1,pool.token0.decimals,pool.token1.decimals,note
13932,1677931200,4018799868509,4.47913443133e-05,4.47913443133e-05,4.47913443133e-05,4.47913443133e-05,2280507345784805587843410214857195244,721870242427895520147726591607400205299,68934171.22117855,1152.88218176,35194608.696646,8,6,
13933,1677934800,4018799868509,4.47570898214e-05,4.47570898214e-05,4.47154821337e-05,4.47376637798e-05,2280507345784805587843410214857195244,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,
13934,1677938400,4018799868509,4.47376637798e-05,4.47376637798e-05,4.47376637798e-05,4.47376637798e-05,2280507345784805587843410214857195244,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13935,1677942000,4018799868509,4.47376637798e-05,4.47376637798e-05,4.47376637798e-05,4.47376637798e-05,2280507345784805587843410214857195244,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13936,1677945600,4122849126932,4.47376637798e-05,4.47478292708e-05,4.47376637798e-05,4.47478292708e-05,2280529747398426404384063282024293209,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,
13937,1677949200,4122849126932,4.47478292708e-05,4.47478292708e-05,4.47478292708e-05,4.47478292708e-05,2280529747398426404384063282024293209,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13938,1677952800,4122849126932,4.48101095555e-05,4.48101095555e-05,4.48101095555e-05,4.48101095555e-05,2280532106682299999173815457452093331,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,
13939,1677956400,4122849126932,4.48101095555e-05,4.48101095555e-05,4.48101095555e-05,4.48101095555e-05,2280532106682299999173815457452093331,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13940,1677960000,4026222360341,4.48766270772e-05,4.49437362303e-05,4.48766270772e-05,4.49437362303e-05,2280665950089760610331450691334920699,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,
13941,1677963600,4026222360341,4.50763091409e-05,4.50763091409e-05,4.50763091409e-05,4.50763091409e-05,2280681876977413610952592393340380073,721885411296510381672036584530291650205,68934171.22117855,1152.88218176,35194608.696646,8,6,
13942,1677967200,4122849126932,4.50164160314e-05,4.50164160314e-05,4.49023417579e-05,4.49023417579e-05,2280783043270963743050777120614016006,721908839783237791475255400484814529247,68934171.22117855,1152.88218176,35194608.696646,8,6,
13943,1677970800,4122849126932,4.49023417579e-05,4.49023417579e-05,4.49023417579e-05,4.49023417579e-05,2280783043270963743050777120614016006,721908839783237791475255400484814529247,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13944,1677974400,4122849126932,4.49008866252e-05,4.49008866252e-05,4.48167180825e-05,4.48167180825e-05,2280783043270963743050777120614016006,721923070098000858204471988128236909576,68934171.22117855,1152.88218176,35194608.696646,8,6,
13945,1677978000,4155918011539,4.47893242434e-05,4.47893242434e-05,4.43075643783e-05,4.43075643783e-05,2280802580089114655099178885960462421,722012966373318150992148755877237733801,68934171.22117855,1152.88218176,35194608.696646,8,6,
13946,1677981600,4122849126932,4.43674315145e-05,4.48644845272e-05,4.43674315145e-05,4.48360837635e-05,2281229583644950934932409580986871812,722021549827529784350162771470254779366,68934171.22117855,1152.88218176,35194608.696646,8,6,
13947,1677985200,4122849126932,4.47880803418e-05,4.47880803418e-05,4.47315515122e-05,4.47315515122e-05,2281229583644950934932409580986871812,722035325931611504360567511889100549718,68934171.22117855,1152.88218176,35194608.696646,8,6,
13948,1677988800,4122849126932,4.46683152856e-05,4.46683152856e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,
13949,1677992400,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13950,1677996000,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13951,1677999600,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13952,1678003200,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13953,1678006800,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13954,1678010400,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13955,1678014000,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13956,1678017600,4122849126932,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,4.4659653346e-05,2281229583644950934932409580986871812,722055080287208663864141741907534913418,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13957,1678021200,4258960808965,4.46497785182e-05,4.46497785182e-05,4.45681279009e-05,4.45681279009e-05,2281229583644950934932409580986871812,722068038886447510732376575962140927225,68934171.22117855,1152.88218176,35194608.696646,8,6,
13958,1678024800,4258960808965,4.45681279009e-05,4.45681279009e-05,4.45681279009e-05,4.45681279009e-05,2281229583644950934932409580986871812,722068038886447510732376575962140927225,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13959,1678028400,4258960808965,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,2281229583644950934932409580986871812,722072290274439604256225185039504079555,68934171.22117855,1152.88218176,35194608.696646,8,6,
13960,1678032000,4258960808965,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,2281229583644950934932409580986871812,722072290274439604256225185039504079555,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13961,1678035600,4258960808965,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,2281229583644950934932409580986871812,722072290274439604256225185039504079555,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13962,1678039200,4258960808965,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,2281229583644950934932409580986871812,722072290274439604256225185039504079555,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13963,1678042800,4258960808965,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,4.45852755225e-05,2281229583644950934932409580986871812,722072290274439604256225185039504079555,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13964,1678046400,4258960808965,4.46146811022e-05,4.46146811022e-05,4.46146811022e-05,4.46146811022e-05,2281242732455573070678694148948545442,722072290274439604256225185039504079555,68934171.22117855,1152.88218176,35194608.696646,8,6,
13965,1678050000,4258982886268,4.4555335137e-05,4.45991828709e-05,4.4513487592e-05,4.4574897008e-05,2281331001006590107425106546728103061,722089704777109353185716213326748983268,68934171.22117855,1152.88218176,35194608.696646,8,6,
13966,1678053600,4258982886268,4.4574897008e-05,4.4574897008e-05,4.4574897008e-05,4.4574897008e-05,2281331001006590107425106546728103061,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,
13967,1678057200,4154933627845,4.45755682543e-05,4.45757918794e-05,4.45755682543e-05,4.45757918794e-05,2281331515737959524592991358718758006,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,
13968,1678060800,4154933627845,4.45757918794e-05,4.45757918794e-05,4.45757918794e-05,4.45757918794e-05,2281331687233184275515752026389152827,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,
13969,1678064400,4253161383297,4.46386195488e-05,4.46386195488e-05,4.46386195488e-05,4.46386195488e-05,2281331687233184275515752026389152827,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,
13970,1678068000,4117049701264,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,2281435594681967425851594845468046787,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,
13971,1678071600,4117049701264,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,2281435594681967425851594845468046787,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13972,1678075200,4117049701264,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,2281435594681967425851594845468046787,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13973,1678078800,4117049701264,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,2281435594681967425851594845468046787,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13974,1678082400,4117049701264,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,2281435594681967425851594845468046787,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13975,1678086000,4018257628649,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,4.4711401392e-05,2281435594681967425851594845468046787,722093880927654527476745396727978575650,68934171.22117855,1152.88218176,35194608.696646,8,6,
13976,1678089600,4017040283546,4.47115271713e-05,4.47115271713e-05,4.4680456707e-05,4.4680456707e-05,2281435690996921690530814127606889834,722098798965152869697068956105455116754,68934171.22117855,1152.88218176,35194608.696646,8,6,
13977,1678093200,4017040283546,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,2281435690996921690530814127606889834,722099204221801105707675672523221068911,68934171.22117855,1152.88218176,35194608.696646,8,6,
13978,1678096800,4017040283546,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,2281435690996921690530814127606889834,722099204221801105707675672523221068911,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13979,1678100400,4017040283546,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,2281435690996921690530814127606889834,722099204221801105707675672523221068911,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13980,1678104000,4017040283546,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,4.4680747312e-05,2281435690996921690530814127606889834,722099204221801105707675672523221068911,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13981,1678107600,4017040283546,4.46541272349e-05,4.46541272349e-05,4.46541272349e-05,4.46541272349e-05,2281435913614071917071700911653397775,722099204221801105707675672523221068911,68934171.22117855,1152.88218176,35194608.696646,8,6,
13982,1678111200,4153151965579,4.45764228191e-05,4.45764228191e-05,4.45764228191e-05,4.45764228191e-05,2281435913614071917071700911653397775,722103769406203174966805029478658817420,68934171.22117855,1152.88218176,35194608.696646,8,6,
13983,1678114800,4153151965579,4.45326609476e-05,4.45326609476e-05,4.43822763254e-05,4.43822763254e-05,2281445860671346983640823200918659187,722149028034477510482764661979957010433,68934171.22117855,1152.88218176,35194608.696646,8,6,
13984,1678118400,4153151965579,4.43502057625e-05,4.44188871085e-05,4.43502057625e-05,4.44188871085e-05,2281447172518789145492877150658310966,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,
13985,1678122000,4153151965579,4.44188871085e-05,4.44188871085e-05,4.44188871085e-05,4.44188871085e-05,2281447172518789145492877150658310966,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13986,1678125600,4153151965579,4.44188871085e-05,4.44188871085e-05,4.44188871085e-05,4.44188871085e-05,2281498639475656774877309200122343415,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,
13987,1678129200,4153151965579,4.44709488821e-05,4.45772885589e-05,4.44709488821e-05,4.45772885589e-05,2281619369585097610150175759890745933,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,
13988,1678132800,4153151965579,4.46254111673e-05,4.46254111673e-05,4.46254111673e-05,4.46254111673e-05,2281620209075961505343639129926427363,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,
13989,1678136400,4017040283546,4.46766799784e-05,4.46766799784e-05,4.46766799784e-05,4.46766799784e-05,2281657099316397319834768205183642033,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,
13990,1678140000,4017040283546,4.46619088858e-05,4.46619088858e-05,4.46619088858e-05,4.46619088858e-05,2281696379560288254991394430501426436,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,
13991,1678143600,4017040283546,4.46619088858e-05,4.46619088858e-05,4.46619088858e-05,4.46619088858e-05,2281696379560288254991394430501426436,722158419398463971734119036637290319718,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13992,1678147200,4017040283546,4.46619088858e-05,4.46619088858e-05,4.46619088858e-05,4.46619088858e-05,2281696379560288254991394430501426436,722160952394679538264525262058573354779,68934171.22117855,1152.88218176,35194608.696646,8,6,
13993,1678150800,4238547099948,4.46471039214e-05,4.46471039214e-05,4.45481953436e-05,4.45481953436e-05,2281696379560288254991394430501426436,722180494533943683348699849255256404800,68934171.22117855,1152.88218176,35194608.696646,8,6,
13994,1678154400,4238547099948,4.45481953436e-05,4.45481953436e-05,4.45481953436e-05,4.45481953436e-05,2281696379560288254991394430501426436,722180494533943683348699849255256404800,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13995,1678158000,4153151965579,4.44909967108e-05,4.44909967108e-05,4.44909967108e-05,4.44909967108e-05,2281696379560288254991394430501426436,722180494533943683348699849255256404800,68934171.22117855,1152.88218176,35194608.696646,8,6,
13996,1678161600,4153151965579,4.44909967108e-05,4.44909967108e-05,4.44909967108e-05,4.44909967108e-05,2281696379560288254991394430501426436,722180494533943683348699849255256404800,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13997,1678165200,4153151965579,4.4494236101e-05,4.4494236101e-05,4.4494236101e-05,4.4494236101e-05,2281696379560288254991394430501426436,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,
13998,1678168800,4153151965579,4.4494236101e-05,4.4494236101e-05,4.4494236101e-05,4.4494236101e-05,2281696379560288254991394430501426436,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
13999,1678172400,4153151965579,4.4494236101e-05,4.45163495796e-05,4.4494236101e-05,4.45163495796e-05,2281698865914939412861864802071091544,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,
14000,1678176000,4153151965579,4.45227544239e-05,4.45227544239e-05,4.45227544239e-05,4.45227544239e-05,2281715836149832219836344611609487925,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,
14001,1678179600,4153151965579,4.45256889623e-05,4.46091456127e-05,4.45256889623e-05,4.46091456127e-05,2281759418392590843601464923547779750,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,
14002,1678183200,4153151965579,4.46380106439e-05,4.46380106439e-05,4.46380106439e-05,4.46380106439e-05,2281787003442961015195694239391336397,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,
14003,1678186800,4153151965579,4.46380106439e-05,4.46380106439e-05,4.46380106439e-05,4.46380106439e-05,2281787003442961015195694239391336397,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14004,1678190400,4017040283546,4.46458568449e-05,4.46458568449e-05,4.46458568449e-05,4.46458568449e-05,2281809125493834692946534558504549975,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,
14005,1678194000,4017040283546,4.46458568449e-05,4.46458568449e-05,4.46458568449e-05,4.46458568449e-05,2281809125493834692946534558504549975,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14006,1678197600,4017040283546,4.46458568449e-05,4.48986997669e-05,4.46458568449e-05,4.48986997669e-05,2281867562173378437805890976032955525,722190352662704509298877173481565279826,68934171.22117855,1152.88218176,35194608.696646,8,6,
14007,1678201200,4017040283546,4.499183255e-05,4.53855267969e-05,4.46427622889e-05,4.47237395928e-05,2282429531853283677322788997556100455,722316268879235032392652049117910970828,68934171.22117855,1152.88218176,35194608.696646,8,6,
14008,1678204800,4017040283546,4.47327030086e-05,4.48783025466e-05,4.47327030086e-05,4.48783025466e-05,2282547514876837073188384783592587856,722316268879235032392652049117910970828,68934171.22117855,1152.88218176,35194608.696646,8,6,
14009,1678208400,4017040283546,4.48783025466e-05,4.48783025466e-05,4.48783025466e-05,4.48783025466e-05,2282547514876837073188384783592587856,722316268879235032392652049117910970828,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14010,1678212000,3920413516955,4.49043889384e-05,4.50011151482e-05,4.49043889384e-05,4.50011151482e-05,2282579722783904570997847719758119434,722316268879235032392652049117910970828,68934171.22117855,1152.88218176,35194608.696646,8,6,
14011,1678215600,3920413516955,4.50674502679e-05,4.51315861995e-05,4.50674502679e-05,4.51315861995e-05,2282704188261957532652540065907619699,722316268879235032392652049117910970828,68934171.22117855,1152.88218176,35194608.696646,8,6,
14012,1678219200,3963393864174,4.51386749719e-05,4.52890924828e-05,4.51386749719e-05,4.52890924828e-05,2282818516375045407513185289020493442,722316268879235032392652049117910970828,68934171.22117855,1152.88218176,35194608.696646,8,6,
14013,1678222800,3963393864174,4.54210091692e-05,4.54210091692e-05,4.53065467232e-05,4.53404170624e-05,2282973290401219535509694636638328552,722335448286369635403054192853000873963,68934171.22117855,1152.88218176,35194608.696646,8,6,
14014,1678226400,3963393864174,4.53404170624e-05,4.53404170624e-05,4.53404170624e-05,4.53404170624e-05,2282973290401219535509694636638328552,722335448286369635403054192853000873963,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14015,1678230000,3920413516955,4.52899044097e-05,4.52899044097e-05,4.50990653152e-05,4.50990653152e-05,2282999047293815814666604402649140348,722370293901821408586302473781193183590,68934171.22117855,1152.88218176,35194608.696646,8,6,
14016,1678233600,3920413516955,4.50419174956e-05,4.50419174956e-05,4.50419174956e-05,4.50419174956e-05,2282999047293815814666604402649140348,722376082870530747590212510936364082073,68934171.22117855,1152.88218176,35194608.696646,8,6,
14017,1678237200,3920413516955,4.50419174956e-05,4.50419174956e-05,4.50419174956e-05,4.50419174956e-05,2282999047293815814666604402649140348,722376082870530747590212510936364082073,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14018,1678240800,3920413516955,4.50419174956e-05,4.50419174956e-05,4.50419174956e-05,4.50419174956e-05,2282999047293815814666604402649140348,722376082870530747590212510936364082073,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14019,1678244400,3920413516955,4.50829459943e-05,4.51094085474e-05,4.50829459943e-05,4.51094085474e-05,2283030337904621749533118453870423006,722385752211667796798976852998985490240,68934171.22117855,1152.88218176,35194608.696646,8,6,
14020,1678248000,3920413516955,4.51094085474e-05,4.51094085474e-05,4.51094085474e-05,4.51094085474e-05,2283050512177034343770274507283066818,722385752211667796798976852998985490240,68934171.22117855,1152.88218176,35194608.696646,8,6,
14021,1678251600,3987416692505,4.51420381598e-05,4.55931305263e-05,4.51420381598e-05,4.55359065555e-05,2283418250194005938345817586815347831,722385752211667796798976852998985490240,68934171.22117855,1152.88218176,35194608.696646,8,6,
14022,1678255200,3987416692505,4.55358176781e-05,4.55358176781e-05,4.54920524793e-05,4.54920524793e-05,2283418250194005938345817586815347831,722399773077333134232980305270010671080,68934171.22117855,1152.88218176,35194608.696646,8,6,
14023,1678258800,3987416692505,4.54920524793e-05,4.54920524793e-05,4.54920524793e-05,4.54920524793e-05,2283418250194005938345817586815347831,722399773077333134232980305270010671080,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14024,1678262400,3987416692505,4.54920524793e-05,4.54920524793e-05,4.54920524793e-05,4.54920524793e-05,2283418250194005938345817586815347831,722402589266102544338555932744143127883,68934171.22117855,1152.88218176,35194608.696646,8,6,
14025,1678266000,3987416692505,4.54920524793e-05,4.54920524793e-05,4.54920524793e-05,4.54920524793e-05,2283418250194005938345817586815347831,722402589266102544338555932744143127883,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14026,1678269600,4015375015971,4.54625277528e-05,4.54625277528e-05,4.53298123466e-05,4.53298123466e-05,2283418250194005938345817586815347831,722425126005656797157113562847587170098,68934171.22117855,1152.88218176,35194608.696646,8,6,
14027,1678273200,4015375015971,4.529824365e-05,4.529824365e-05,4.529824365e-05,4.529824365e-05,2283418250194005938345817586815347831,722429732030638872772426017213443733730,68934171.22117855,1152.88218176,35194608.696646,8,6,
14028,1678276800,4013730593437,4.529824365e-05,4.53053211543e-05,4.529824365e-05,4.53053211543e-05,2283418250194005938345817586815347831,722435030412174704366701313248353085575,68934171.22117855,1152.88218176,35194608.696646,8,6,
14029,1678280400,4013730593437,4.53522943684e-05,4.53945848773e-05,4.53522943684e-05,4.53945848773e-05,2283460974351276484619450944780883264,722435030412174704366701313248353085575,68934171.22117855,1152.88218176,35194608.696646,8,6,
14030,1678284000,4013730593437,4.54047817415e-05,4.54047817415e-05,4.54047817415e-05,4.54047817415e-05,2283491494997652662644207681377792358,722435030412174704366701313248353085575,68934171.22117855,1152.88218176,35194608.696646,8,6,
14031,1678287600,4013730593437,4.54249226017e-05,4.54897172898e-05,4.51450131082e-05,4.52453047609e-05,2283623894441404875362088063570592725,722492878505462355513254193242771570221,68934171.22117855,1152.88218176,35194608.696646,8,6,
14032,1678291200,4013730593437,4.5189269906e-05,4.5189269906e-05,4.5189269906e-05,4.5189269906e-05,2283640120319152904073144083183220043,722492878505462355513254193242771570221,68934171.22117855,1152.88218176,35194608.696646,8,6,
14033,1678294800,4013730593437,4.5218461846e-05,4.5218461846e-05,4.5218461846e-05,4.5218461846e-05,2283640120319152904073144083183220043,722502313402133555494267888737151753123,68934171.22117855,1152.88218176,35194608.696646,8,6,
14034,1678298400,4013730593437,4.52602493965e-05,4.54381674175e-05,4.52602493965e-05,4.54381674175e-05,2283825911786682823448209421423068343,722502313402133555494267888737151753123,68934171.22117855,1152.88218176,35194608.696646,8,6,
14035,1678302000,4013730593437,4.54381674175e-05,4.54381674175e-05,4.54381674175e-05,4.54381674175e-05,2283825911786682823448209421423068343,722502313402133555494267888737151753123,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14036,1678305600,4013730593437,4.53746941888e-05,4.53746941888e-05,4.53549011333e-05,4.53549011333e-05,2283829416828580407692869192981751711,722513520753889830331952533973982772107,68934171.22117855,1152.88218176,35194608.696646,8,6,
14037,1678309200,4006983813432,4.53475272446e-05,4.54500228799e-05,4.53475272446e-05,4.54500228799e-05,2283865768783565047597900423624795809,722517486540127985889767898121723393834,68934171.22117855,1152.88218176,35194608.696646,8,6,
14038,1678312800,3757880973764,4.54547057743e-05,4.5941695869e-05,4.54547057743e-05,4.5941695869e-05,2284143748259662722064820178124790306,722517486540127985889767898121723393834,68934171.22117855,1152.88218176,35194608.696646,8,6,
14039,1678316400,3730737482323,4.59312550224e-05,4.61799211434e-05,4.59312550224e-05,4.61228177335e-05,2284467257229328416916424832387578635,722519203399635209380692379522398827769,68934171.22117855,1152.88218176,35194608.696646,8,6,
14040,1678320000,3730737482323,4.60616809836e-05,4.60616809836e-05,4.60616809836e-05,4.60616809836e-05,2284467257229328416916424832387578635,722528527797672205368276420140256570165,68934171.22117855,1152.88218176,35194608.696646,8,6,
14041,1678323600,3730737482323,4.60616809836e-05,4.60616809836e-05,4.60616809836e-05,4.60616809836e-05,2284467257229328416916424832387578635,722528527797672205368276420140256570165,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14042,1678327200,3730737482323,4.60616809836e-05,4.60616809836e-05,4.60616809836e-05,4.60616809836e-05,2284467257229328416916424832387578635,722528527797672205368276420140256570165,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14043,1678330800,3730737482323,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,2284467257229328416916424832387578635,722538530012092000496191998345062176286,68934171.22117855,1152.88218176,35194608.696646,8,6,
14044,1678334400,3730737482323,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,2284467257229328416916424832387578635,722538530012092000496191998345062176286,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14045,1678338000,3730737482323,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,2284467257229328416916424832387578635,722547486528517291879981430213274790015,68934171.22117855,1152.88218176,35194608.696646,8,6,
14046,1678341600,3730737482323,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,2284467257229328416916424832387578635,722547486528517291879981430213274790015,68934171.22117855,1152.88218176,35194608.696646,8,6,
14047,1678345200,3730737482323,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,4.60070389759e-05,2284467257229328416916424832387578635,722547486528517291879981430213274790015,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14048,1678348800,3726482908104,4.60559011585e-05,4.61308642818e-05,4.60559011585e-05,4.61308642818e-05,2284504127972239765112711546926415628,722547486528517291879981430213274790015,68934171.22117855,1152.88218176,35194608.696646,8,6,
14049,1678352400,3726482908104,4.61308642818e-05,4.61308642818e-05,4.61308642818e-05,4.61308642818e-05,2284504127972239765112711546926415628,722547486528517291879981430213274790015,68934171.22117855,1152.88218176,35194608.696646,8,6,Data Interpolation
14050,1678356000,3753168613528,4.61308642818e-05,4.63664584325e-05,4.61308642818e-05,4.63136326037e-05,2284738014236685621388464902730564297,722551608462084769721348255384919676083,68934171.22117855,1152.88218176,35194608.696646,8,6,
14051,1678359600,3762540254008,4.62968919431e-05,4.62968919431e-05,4.62334350124e-05,4.62334350124e-05,2284738014236685621388464902730564297,722568994904719319135823513967952945882,68934171.22117855,1152.88218176,35194608.696646,8,6,
14052,1678363200,3762540254008,4.62326853159e-05,4.62326853159e-05,4.62326853159e-05,4.62326853159e-05,2284738014236685621388464902730564297,722569103432153642303050599125455981447,68934171.22117855,1152.88218176,35194608.696646,8,6,
14053,1678366800,3762540254008,4.62320589458e-05,4.62320589458e-05,4.61954241562e-05,4.61954241562e-05,2284738014236685621388464902730564297,722575297512741196758754878527809459969,68934171.22117855,1152.88218176,35194608.696646,8,6,
14054,1678370400,4541577723082,4.61596108835e-05,4.61596108835e-05,4.59915501093e-05,4.59915501093e-05,2284738014236685621388464902730564297,722600925352917373812773543838742324764,68934171.22117855,1152.88218176,35194608.696646,8,6,
14055,1678374000,3762540254008,4.59924433753e-05,4.60658279836e-05,4.59924433753e-05,4.60658279836e-05,2284770244515517009526825335102504689,722608650863649116684280783104837313020,68934171.22117855,1152.88218176,35194608.696646,8,6,
